"group","nfeatures","ndims","resolution","silhouette","modularity"
"P",4800,4,0.52,0.156188259179836,0.507601359941401
"P",4800,4,0.54,0.16818159975329,0.543165638477151
"P",4800,4,0.56,0.168095730748591,0.543634816285388
"P",4800,4,0.58,0.167342773422941,0.542686337878994
"P",4800,4,0.6,0.166333698088114,0.54405032333156
"P",4800,4,0.62,0.166333698088114,0.54405032333156
"P",4800,4,0.64,0.166782296319605,0.543776763233647
"P",4800,4,0.66,0.165824666380695,0.543098963953271
"P",4800,4,0.68,0.162967643453962,0.541843922284106
"P",4800,4,0.7,0.162967643453962,0.541843922284106
"P",4800,4,0.72,0.163442443362134,0.541902336521381
"P",4800,4,0.74,0.164811220343597,0.5415821167766
"P",4800,4,0.76,0.16319491575749,0.541846801849277
"P",4800,4,0.78,0.164811220343597,0.5415821167766
"P",4800,4,0.8,0.175115142896231,0.538236658499796
"P",4800,4,0.82,0.176463234406854,0.537811312822064
"P",4800,4,0.84,0.171672411757448,0.536364198388462
"P",4800,4,0.86,0.178185472247727,0.538068453630936
"P",4800,4,0.88,0.173012792508985,0.537111394204738
"P",4800,4,0.9,0.173012792508985,0.537111394204738
"P",4800,4,0.92,0.173012792508985,0.537111394204738
"P",4800,4,0.94,0.175115142896231,0.538236658499796
"P",4800,4,0.96,0.175115142896231,0.538236658499796
"P",4800,4,0.98,0.175115142896231,0.538236658499796
"P",4800,4,1,0.175115142896231,0.538236658499796
"P",4800,5,0.02,NA,NA
"P",4800,5,0.04,NA,NA
"P",4800,5,0.06,NA,NA
"P",4800,5,0.08,NA,NA
"P",4800,5,0.1,NA,NA
"P",4800,5,0.12,NA,NA
"P",4800,5,0.14,NA,NA
"P",4800,5,0.16,NA,NA
"P",4800,5,0.18,0.192973578583285,0.380376203206929
"P",4800,5,0.2,0.206205463557195,0.41358585669651
"P",4800,5,0.22,0.206205463557195,0.41358585669651
"P",4800,5,0.24,0.206205463557195,0.41358585669651
"P",4800,5,0.26,0.206205463557195,0.41358585669651
"P",4800,5,0.28,0.212304969093558,0.41667560303993
"P",4800,5,0.3,0.212304969093558,0.41667560303993
"P",4800,5,0.32,0.212304969093558,0.41667560303993
"P",4800,5,0.34,0.212835969852699,0.417045336743109
"P",4800,5,0.36,0.212835969852699,0.417045336743109
"P",4800,5,0.38,0.185592991040621,0.441811739143396
"P",4800,5,0.4,0.175700462383108,0.446970567518062
"P",4800,5,0.42,0.175700462383108,0.446970567518062
"P",4800,5,0.44,0.176030342275011,0.465556027662629
"P",4800,5,0.46,0.178391729647439,0.448432032107153
"P",4800,5,0.48,0.213707152137415,0.452444156641785
"P",4800,5,0.5,0.188725402478793,0.473939648206512
"P",4800,5,0.52,0.140775932558501,0.46705911141734
"P",4800,5,0.54,0.189688310899011,0.473594594872847
"P",4800,5,0.56,0.153283857179409,0.482293413955047
"P",4800,5,0.58,0.140228773135806,0.502017098204904
"P",4800,5,0.6,0.143440237983729,0.506606249657172
"P",4800,5,0.62,0.15010965578185,0.497315951747442
"P",4800,5,0.64,0.141118144204139,0.505505592734687
"P",4800,5,0.66,0.142079915292141,0.505181831768099
"P",4800,5,0.68,0.139676296875119,0.502408875813389
"P",4800,5,0.7,0.144739781641336,0.505993296050373
"P",4800,5,0.72,0.13942267128521,0.505757575719988
"P",4800,5,0.74,0.122775631197057,0.509796572002595
"P",4800,5,0.76,0.133823893591318,0.505949192430705
"P",4800,5,0.78,0.133823893591318,0.505949192430705
"P",4800,5,0.8,0.136278814454182,0.50649399076234
"P",4800,5,0.82,0.133823893591318,0.505949192430705
"P",4800,5,0.84,0.133823893591318,0.505949192430705
"P",4800,5,0.86,0.133823893591318,0.505949192430705
"P",4800,5,0.88,0.133823893591318,0.505949192430705
"P",4800,5,0.9,0.142827105032661,0.502981416607194
"P",4800,5,0.92,0.142827105032661,0.502981416607194
"P",4800,5,0.94,0.142827105032661,0.502981416607194
"P",4800,5,0.96,0.14303601534477,0.503234311653452
"P",4800,5,0.98,0.142948540331495,0.503956254112529
"P",4800,5,1,0.142948540331495,0.503956254112529
"P",4800,6,0.02,NA,NA
"P",4800,6,0.04,NA,NA
"P",4800,6,0.06,NA,NA
"P",4800,6,0.08,NA,NA
"P",4800,6,0.1,NA,NA
"P",4800,6,0.12,NA,NA
"P",4800,6,0.14,NA,NA
"P",4800,6,0.16,NA,NA
"P",4800,6,0.18,0.356928675618226,0.0810797849487722
"P",4800,6,0.2,0.182566306952247,0.380743731704696
"P",4800,6,0.22,0.182566306952247,0.380743731704696
"P",4800,6,0.24,0.198103259672829,0.414055596046562
"P",4800,6,0.26,0.198358168592597,0.412992643549885
"P",4800,6,0.28,0.198358168592597,0.412992643549885
"P",4800,6,0.3,0.198103259672829,0.414055596046562
"P",4800,6,0.32,0.198358168592597,0.412992643549885
"P",4800,6,0.34,0.198358168592597,0.412992643549885
"P",4800,6,0.36,0.165882424098302,0.448271917272071
"P",4800,6,0.38,0.165882424098302,0.448271917272071
"P",4800,6,0.4,0.170009255262245,0.451320347365763
"P",4800,6,0.42,0.170009255262245,0.451320347365763
"P",4800,6,0.44,0.170009255262245,0.451320347365763
"P",4800,6,0.46,0.166323903151158,0.452224337753318
"P",4800,6,0.48,0.170835602120066,0.452046996795989
"P",4800,6,0.5,0.169555957262512,0.452270500010857
"P",4800,6,0.52,0.128705773937944,0.462470737715749
"P",4800,6,0.54,0.128705773937944,0.462470737715749
"P",4800,6,0.56,0.123466996752652,0.469137057909369
"P",4800,6,0.58,0.133000036198572,0.473144499683265
"P",4800,6,0.6,0.141010940965242,0.47044327878573
"P",4800,6,0.62,0.141010940965242,0.47044327878573
"P",4800,6,0.64,0.129015802194198,0.491407726012486
"P",4800,6,0.66,0.128238138855715,0.490438217621496
"P",4800,6,0.68,0.127989520002988,0.49036561985391
"P",4800,6,0.7,0.128926575162691,0.491907289537892
"P",4800,6,0.72,0.129381321169887,0.490557515489168
"P",4800,6,0.74,0.125827036970747,0.489212367983995
"P",4800,6,0.76,0.12811974763588,0.489193498491667
"P",4800,6,0.78,0.125103082780217,0.489635063930567
"P",4800,6,0.8,0.125103082780217,0.489635063930567
"P",4800,6,0.82,0.122359254066736,0.49107580142343
"P",4800,6,0.84,0.122371809722268,0.491011151651536
"P",4800,6,0.86,0.122164156284133,0.490709598701867
"P",4800,6,0.88,0.122602393530804,0.490076533874974
"P",4800,6,0.9,0.122247581938581,0.490368312359563
"P",4800,6,0.92,0.122244280533913,0.490968783928055
"P",4800,6,0.94,0.12592058554886,0.48901053762853
"P",4800,6,0.96,0.125627106077473,0.48683477353335
"P",4800,6,0.98,0.125959615645019,0.488604221731636
"P",4800,6,1,0.125742370137176,0.488053030809823
"P",4800,7,0.02,NA,NA
"P",4800,7,0.04,NA,NA
"P",4800,7,0.06,NA,NA
"P",4800,7,0.08,NA,NA
"P",4800,7,0.1,NA,NA
"P",4800,7,0.12,NA,NA
"P",4800,7,0.14,NA,NA
"P",4800,7,0.16,NA,NA
"P",4800,7,0.18,NA,NA
"P",4800,7,0.2,0.16752279366971,0.377843572669653
"P",4800,7,0.22,0.169983321232868,0.37903658580116
"P",4800,7,0.24,0.169983321232868,0.37903658580116
"P",4800,7,0.26,0.169983321232868,0.37903658580116
"P",4800,7,0.28,0.169983321232868,0.37903658580116
"P",4800,7,0.3,0.181926371972074,0.408388693239017
"P",4800,7,0.32,0.181926371972074,0.408388693239017
"P",4800,7,0.34,0.148049596094219,0.439223445100819
"P",4800,7,0.36,0.148049596094219,0.439223445100819
"P",4800,7,0.38,0.147889335784102,0.439577767862637
"P",4800,7,0.4,0.147889335784102,0.439577767862637
"P",4800,7,0.42,0.144339863601055,0.43951267366653
"P",4800,7,0.44,0.149727523929555,0.442254012561756
"P",4800,7,0.46,0.150392320850872,0.442468952002343
"P",4800,7,0.48,0.150392320850872,0.442468952002343
"P",4800,7,0.5,0.148868171533964,0.446537457883955
"P",4800,7,0.52,0.152000158139467,0.447632132924318
"P",4800,7,0.54,0.148868757697679,0.447708753677692
"P",4800,7,0.56,0.110896027859402,0.452082217394853
"P",4800,7,0.58,0.115298384772664,0.487145393535147
"P",4800,7,0.6,0.110837001898969,0.485386706855232
"P",4800,7,0.62,0.110455794444895,0.486028673193913
"P",4800,7,0.64,0.11137975377291,0.487951111152545
"P",4800,7,0.66,0.111409336099687,0.489445706791147
"P",4800,7,0.68,0.1108483625385,0.489173772547154
"P",4800,7,0.7,0.110748751689336,0.489186524231022
"P",4800,7,0.72,0.110748751689336,0.489186524231022
"P",4800,7,0.74,0.110748751689336,0.489186524231022
"P",4800,7,0.76,0.110000347500704,0.489695412314174
"P",4800,7,0.78,0.110000347500704,0.489695412314174
"P",4800,7,0.8,0.110748751689336,0.489186524231022
"P",4800,7,0.82,0.110000347500704,0.489695412314174
"P",4800,7,0.84,0.108483452211037,0.488103911055482
"P",4800,7,0.86,0.110000347500704,0.489695412314174
"P",4800,7,0.88,0.112576788373618,0.484858701214761
"P",4800,7,0.9,0.112576788373618,0.484858701214761
"P",4800,7,0.92,0.09967143780018,0.482499879939587
"P",4800,7,0.94,0.103876816050418,0.477960536672519
"P",4800,7,0.96,0.106944236748679,0.478110418800387
"P",4800,7,0.98,0.101498908036405,0.482757435643232
"P",4800,7,1,0.0980184768597502,0.482519605574388
"P",4800,8,0.02,NA,NA
"P",4800,8,0.04,NA,NA
"P",4800,8,0.06,NA,NA
"P",4800,8,0.08,NA,NA
"P",4800,8,0.1,NA,NA
"P",4800,8,0.12,NA,NA
"P",4800,8,0.14,NA,NA
"P",4800,8,0.16,NA,NA
"P",4800,8,0.18,NA,NA
"P",4800,8,0.2,0.163652408580821,0.373570129785744
"P",4800,8,0.22,0.163652408580821,0.373570129785744
"P",4800,8,0.24,0.163652408580821,0.373570129785744
"P",4800,8,0.26,0.163652408580821,0.373570129785744
"P",4800,8,0.28,0.163652408580821,0.373570129785744
"P",4800,8,0.3,0.163652408580821,0.373570129785744
"P",4800,8,0.32,0.163069609401582,0.416516808473163
"P",4800,8,0.34,0.163069609401582,0.416516808473163
"P",4800,8,0.36,0.163069609401582,0.416516808473163
"P",4800,8,0.38,0.163069609401582,0.416516808473163
"P",4800,8,0.4,0.163703266621638,0.417365058655923
"P",4800,8,0.42,0.163069609401582,0.416516808473163
"P",4800,8,0.44,0.163256342264039,0.417797422170636
"P",4800,8,0.46,0.163256342264039,0.417797422170636
"P",4800,8,0.48,0.164991730304917,0.420422839884774
"P",4800,8,0.5,0.164991730304917,0.420422839884774
"P",4800,8,0.52,0.164991730304917,0.420422839884774
"P",4800,8,0.54,0.164991730304917,0.420422839884774
"P",4800,8,0.56,0.163609252544437,0.420642579642903
"P",4800,8,0.58,0.1184492097673,0.426765410690479
"P",4800,8,0.6,0.118235725200637,0.461628307133894
"P",4800,8,0.62,0.114765664871999,0.46399817081421
"P",4800,8,0.64,0.114765664871999,0.46399817081421
"P",4800,8,0.66,0.11431601501843,0.463845277309755
"P",4800,8,0.68,0.11431601501843,0.463845277309755
"P",4800,8,0.7,0.114150758096489,0.463661128330295
"P",4800,8,0.72,0.0950483637714195,0.468465020877925
"P",4800,8,0.74,0.112990008779329,0.464155537849405
"P",4800,8,0.76,0.0954137789364221,0.468991203774775
"P",4800,8,0.78,0.0948093540629357,0.468388503217004
"P",4800,8,0.8,0.0960774369316346,0.46840825981514
"P",4800,8,0.82,0.0957594960624953,0.468777225572388
"P",4800,8,0.84,0.0957594960624953,0.468777225572388
"P",4800,8,0.86,0.0957594960624953,0.468777225572388
"P",4800,8,0.88,0.0957594960624953,0.468777225572388
"P",4800,8,0.9,0.0957594960624953,0.468777225572388
"P",4800,8,0.92,0.0980625649887689,0.462981952297787
"P",4800,8,0.94,0.0722347186380783,0.463898720025199
"P",4800,8,0.96,0.0720618600647452,0.463633665124026
"P",4800,8,0.98,0.0971917727924305,0.463278136115409
"P",4800,8,1,0.0720618600647452,0.463633665124026
"P",4800,10,0.02,NA,NA
"P",4800,10,0.04,NA,NA
"P",4800,10,0.06,NA,NA
"P",4800,10,0.08,NA,NA
"P",4800,10,0.1,NA,NA
"P",4800,10,0.12,NA,NA
"P",4800,10,0.14,NA,NA
"P",4800,10,0.16,NA,NA
"P",4800,10,0.18,NA,NA
"P",4800,10,0.2,NA,NA
"P",4800,10,0.22,0.139821874457351,0.370396855430181
"P",4800,10,0.24,0.139821874457351,0.370396855430181
"P",4800,10,0.26,0.139821874457351,0.370396855430181
"P",4800,10,0.28,0.139821874457351,0.370396855430181
"P",4800,10,0.3,0.148524508567416,0.400871252700098
"P",4800,10,0.32,0.148362849285725,0.401377597094837
"P",4800,10,0.34,0.148362849285725,0.401377597094837
"P",4800,10,0.36,0.148629694415415,0.402391632007259
"P",4800,10,0.38,0.148629694415415,0.402391632007259
"P",4800,10,0.4,0.148649439734457,0.403425883722849
"P",4800,10,0.42,0.138363839904618,0.421674495408768
"P",4800,10,0.44,0.138344717265545,0.421823469121059
"P",4800,10,0.46,0.138344717265545,0.421823469121059
"P",4800,10,0.48,0.138344717265545,0.421823469121059
"P",4800,10,0.5,0.104390951468416,0.435063771326491
"P",4800,10,0.52,0.104192458909632,0.436396000417481
"P",4800,10,0.54,0.104192458909632,0.436396000417481
"P",4800,10,0.56,0.104751319150829,0.439077141205926
"P",4800,10,0.58,0.10509264979577,0.439439700867854
"P",4800,10,0.6,0.106928869847989,0.450813648538531
"P",4800,10,0.62,0.106928869847989,0.450813648538531
"P",4800,10,0.64,0.105481532953506,0.441205321644971
"P",4800,10,0.66,0.10669774799295,0.451983706421402
"P",4800,10,0.68,0.10669774799295,0.451983706421402
"P",4800,10,0.7,0.10669774799295,0.451983706421402
"P",4800,10,0.72,0.107461609515994,0.451536519055023
"P",4800,10,0.74,0.107650409902378,0.451405098186898
"P",4800,10,0.76,0.100843941928981,0.452667323893029
"P",4800,10,0.78,0.100398390909471,0.458631583663309
"P",4800,10,0.8,0.102053592539835,0.457734025824013
"P",4800,10,0.82,0.100398390909471,0.458631583663309
"P",4800,10,0.84,0.0988306652808085,0.457931741999148
"P",4800,10,0.86,0.0817193850062925,0.456532676822463
"P",4800,10,0.88,0.0494391622140113,0.454808379856593
"P",4800,10,0.9,0.0481157177680303,0.454932754794429
"P",4800,10,0.92,0.0451218349681731,0.45159892907517
"P",4800,10,0.94,0.0511057194236659,0.454738840709437
"P",4800,10,0.96,0.0463979493608508,0.452989240292887
"P",4800,10,0.98,0.0471345186695965,0.452986078817495
"P",4800,10,1,0.048024424493061,0.451297265253068
"P",4900,4,0.02,NA,NA
"P",4900,4,0.04,NA,NA
"P",4900,4,0.06,NA,NA
"P",4900,4,0.08,NA,NA
"P",4900,4,0.1,NA,NA
"P",4900,4,0.12,NA,NA
"P",4900,4,0.14,NA,NA
"P",4900,4,0.16,0.194795688401492,0.393046997462252
"P",4900,4,0.18,0.194795688401492,0.393046997462252
"P",4900,4,0.2,0.194795688401492,0.393046997462252
"P",4900,4,0.22,0.194795688401492,0.393046997462252
"P",4900,4,0.24,0.194795688401492,0.393046997462252
"P",4900,4,0.26,0.194795688401492,0.393046997462252
"P",4900,4,0.28,0.152077113459559,0.467467130709359
"P",4900,4,0.3,0.152077113459559,0.467467130709359
"P",4900,4,0.32,0.152774032022336,0.469617882990887
"P",4900,4,0.34,0.174598725616242,0.519375272503272
"P",4900,4,0.36,0.174598725616242,0.519375272503272
"P",4900,4,0.38,0.174598725616242,0.519375272503272
"P",4900,4,0.4,0.174598725616242,0.519375272503272
"P",4900,4,0.42,0.174030521954172,0.519199804637921
"P",4900,4,0.44,0.174030521954172,0.519199804637921
"P",4900,4,0.46,0.155851637387053,0.518642661922088
"P",4900,4,0.48,0.155509394158467,0.519712054589423
"P",4900,4,0.5,0.155509394158467,0.519712054589423
"P",4900,4,0.52,0.155509394158467,0.519712054589423
"P",4900,4,0.54,0.156001403505969,0.52104164478286
"P",4900,4,0.56,0.173926703886769,0.521613191847437
"P",4900,4,0.58,0.156001403505969,0.52104164478286
"P",4900,4,0.6,0.156973105617682,0.521517901968916
"P",4900,4,0.62,0.174846997731744,0.525216280488565
"P",4900,4,0.64,0.174608007937274,0.525520763517729
"P",4900,4,0.66,0.132337862026783,0.54384186388384
"P",4900,4,0.68,0.132337862026783,0.54384186388384
"P",4900,4,0.7,0.132337862026783,0.54384186388384
"P",4900,4,0.72,0.137791674964401,0.541463871928108
"P",4900,4,0.74,0.136062043875142,0.544619839388921
"P",4900,4,0.76,0.132337862026783,0.54384186388384
"P",4900,4,0.78,0.121427192109809,0.541397390747075
"P",4900,4,0.8,0.121427192109809,0.541397390747075
"P",4900,4,0.82,0.121427192109809,0.541397390747075
"P",4900,4,0.84,0.121103886808266,0.541466915198462
"P",4900,4,0.86,0.122522102147716,0.541244734177772
"P",4900,4,0.88,0.122208597896966,0.541158923703385
"P",4900,4,0.9,0.122208597896966,0.541158923703385
"P",4900,4,0.92,0.122220122455532,0.540698512415188
"P",4900,4,0.94,0.123796592026194,0.539661897928411
"P",4900,4,0.96,0.123796592026194,0.539661897928411
"P",4900,4,0.98,0.122636546427013,0.541856487231055
"P",4900,4,1,0.123796592026194,0.539661897928411
"P",4900,5,0.02,NA,NA
"P",4900,5,0.04,NA,NA
"P",4900,5,0.06,NA,NA
"P",4900,5,0.08,NA,NA
"P",4900,5,0.1,NA,NA
"P",4900,5,0.12,NA,NA
"P",4900,5,0.14,NA,NA
"P",4900,5,0.16,NA,NA
"P",4900,5,0.18,NA,NA
"P",4900,5,0.2,0.19906046576132,0.37292938685694
"P",4900,5,0.22,0.19906046576132,0.37292938685694
"P",4900,5,0.24,0.19906046576132,0.37292938685694
"P",4900,5,0.26,0.19906046576132,0.37292938685694
"P",4900,5,0.28,0.198821836998625,0.373405601648926
"P",4900,5,0.3,0.138363153901324,0.460487219439369
"P",4900,5,0.32,0.138404620247664,0.460701585381649
"P",4900,5,0.34,0.139040406823707,0.461256806099241
"P",4900,5,0.36,0.139085782678404,0.461458366220092
"P",4900,5,0.38,0.137956310222679,0.462009121323942
"P",4900,5,0.4,0.142873855236154,0.468693964965439
"P",4900,5,0.42,0.136699299054037,0.468277885849372
"P",4900,5,0.44,0.144359338505813,0.463081843451693
"P",4900,5,0.46,0.153284322616195,0.491964672585015
"P",4900,5,0.48,0.153518062102112,0.492180509012812
"P",4900,5,0.5,0.151790627854808,0.49289027552128
"P",4900,5,0.52,0.152329355643372,0.493424888249694
"P",4900,5,0.54,0.152329355643372,0.493424888249694
"P",4900,5,0.56,0.152329355643372,0.493424888249694
"P",4900,5,0.58,0.151451621110785,0.493514545482322
"P",4900,5,0.6,0.153141811855033,0.493329476226669
"P",4900,5,0.62,0.152844937499023,0.49420840272675
"P",4900,5,0.64,0.151947840170086,0.494257008807259
"P",4900,5,0.66,0.151635960368472,0.494376647932736
"P",4900,5,0.68,0.15304648271777,0.494041555011803
"P",4900,5,0.7,0.0965071224525555,0.498836127784829
"P",4900,5,0.72,0.0965071224525555,0.498836127784829
"P",4900,5,0.74,0.0967860978369042,0.499719017178624
"P",4900,5,0.76,0.0967860978369042,0.499719017178624
"P",4900,5,0.78,0.102867002139906,0.49796441831935
"P",4900,5,0.8,0.102867002139906,0.49796441831935
"P",4900,5,0.82,0.101541207040934,0.498077124146822
"P",4900,5,0.84,0.102508391479659,0.498167550176121
"P",4900,5,0.86,0.100981321942078,0.497410604511439
"P",4900,5,0.88,0.117023239674223,0.492991808484418
"P",4900,5,0.9,0.117023239674223,0.492991808484418
"P",4900,5,0.92,0.116641059326762,0.49227771646451
"P",4900,5,0.94,0.0952436388409401,0.494887662253066
"P",4900,5,0.96,0.0952436388409401,0.494887662253066
"P",4900,5,0.98,0.0944790176583898,0.495244023645464
"P",4900,5,1,0.0944790176583898,0.495244023645464
"P",4900,6,0.02,NA,NA
"P",4900,6,0.04,NA,NA
"P",4900,6,0.06,NA,NA
"P",4900,6,0.08,NA,NA
"P",4900,6,0.1,NA,NA
"P",4900,6,0.12,NA,NA
"P",4900,6,0.14,NA,NA
"P",4900,6,0.16,NA,NA
"P",4900,6,0.18,NA,NA
"P",4900,6,0.2,NA,NA
"P",4900,6,0.22,0.172371794448967,0.366063999643531
"P",4900,6,0.24,0.17725893723812,0.372549857213068
"P",4900,6,0.26,0.17725893723812,0.372549857213068
"P",4900,6,0.28,0.17725893723812,0.372549857213068
"P",4900,6,0.3,0.17725893723812,0.372549857213068
"P",4900,6,0.32,0.162957535444163,0.455291128700852
"P",4900,6,0.34,0.163476859557438,0.455774267061249
"P",4900,6,0.36,0.163476859557438,0.455774267061249
"P",4900,6,0.38,0.163476859557438,0.455774267061249
"P",4900,6,0.4,0.16276871862734,0.455813279120769
"P",4900,6,0.42,0.162232984896602,0.455323842688032
"P",4900,6,0.44,0.148496680908861,0.458988802124763
"P",4900,6,0.46,0.148496680908861,0.458988802124763
"P",4900,6,0.48,0.148496680908861,0.458988802124763
"P",4900,6,0.5,0.119161171087166,0.485991587223382
"P",4900,6,0.52,0.117578524000277,0.484006364961043
"P",4900,6,0.54,0.133530043478874,0.480248469263574
"P",4900,6,0.56,0.117766609759749,0.483197705174663
"P",4900,6,0.58,0.117578524000277,0.484006364961043
"P",4900,6,0.6,0.117117011564344,0.484180496605481
"P",4900,6,0.62,0.118297058759914,0.486130631724642
"P",4900,6,0.64,0.117117011564344,0.484180496605481
"P",4900,6,0.66,0.117117011564344,0.484180496605481
"P",4900,6,0.68,0.118297058759914,0.486130631724642
"P",4900,6,0.7,0.117117011564344,0.484180496605481
"P",4900,6,0.72,0.117219195378271,0.484623191814963
"P",4900,6,0.74,0.118423175801626,0.486242264262983
"P",4900,6,0.76,0.117808503725029,0.486374388294167
"P",4900,6,0.78,0.11799985466919,0.486717798362593
"P",4900,6,0.8,0.117466451384291,0.487111247938879
"P",4900,6,0.82,0.11799985466919,0.486717798362593
"P",4900,6,0.84,0.117466451384291,0.487111247938879
"P",4900,6,0.86,0.117466451384291,0.487111247938879
"P",4900,6,0.88,0.101348271710037,0.479337546776895
"P",4900,6,0.9,0.101530632821854,0.47955284981994
"P",4900,6,0.92,0.101091388201983,0.479662638452059
"P",4900,6,0.94,0.101530632821854,0.47955284981994
"P",4900,6,0.96,0.101685999734811,0.479316863695632
"P",4900,6,0.98,0.0939295166286972,0.479012592706672
"P",4900,6,1,0.101380481621028,0.479372096202299
"P",4900,7,0.02,NA,NA
"P",4900,7,0.04,NA,NA
"P",4900,7,0.06,NA,NA
"P",4900,7,0.08,NA,NA
"P",4900,7,0.1,NA,NA
"P",4900,7,0.12,NA,NA
"P",4900,7,0.14,NA,NA
"P",4900,7,0.16,NA,NA
"P",4900,7,0.18,NA,NA
"P",4900,7,0.2,NA,NA
"P",4900,7,0.22,0.168786248245173,0.372481467629538
"P",4900,7,0.24,0.168786248245173,0.372481467629538
"P",4900,7,0.26,0.168786248245173,0.372481467629538
"P",4900,7,0.28,0.168494637902028,0.371700613353456
"P",4900,7,0.3,0.166560684692259,0.37017043813573
"P",4900,7,0.32,0.168494637902028,0.371700613353456
"P",4900,7,0.34,0.168494637902028,0.371700613353456
"P",4900,7,0.36,0.168494637902028,0.371700613353456
"P",4900,7,0.38,0.16396673048856,0.43041654749448
"P",4900,7,0.4,0.16396673048856,0.43041654749448
"P",4900,7,0.42,0.16396673048856,0.43041654749448
"P",4900,7,0.44,0.16396673048856,0.43041654749448
"P",4900,7,0.46,0.16396673048856,0.43041654749448
"P",4900,7,0.48,0.118110421967885,0.452585760920422
"P",4900,7,0.5,0.123031335165819,0.450552851692941
"P",4900,7,0.52,0.124631910424202,0.466573103495551
"P",4900,7,0.54,0.124728311159882,0.467127707737201
"P",4900,7,0.56,0.124728311159882,0.467127707737201
"P",4900,7,0.58,0.124478866277268,0.467041924023516
"P",4900,7,0.6,0.124478866277268,0.467041924023516
"P",4900,7,0.62,0.124478866277268,0.467041924023516
"P",4900,7,0.64,0.124478866277268,0.467041924023516
"P",4900,7,0.66,0.124201384091621,0.467240012679326
"P",4900,7,0.68,0.124201384091621,0.467240012679326
"P",4900,7,0.7,0.124201384091621,0.467240012679326
"P",4900,7,0.72,0.124201384091621,0.467240012679326
"P",4900,7,0.74,0.124201384091621,0.467240012679326
"P",4900,7,0.76,0.123895658031534,0.467331679708192
"P",4900,7,0.78,0.0921183374231168,0.468068096527083
"P",4900,7,0.8,0.0956771838118404,0.470009144802058
"P",4900,7,0.82,0.0918575218677667,0.468482989881865
"P",4900,7,0.84,0.0458252020946316,0.468807367207291
"P",4900,7,0.86,0.0458252020946316,0.468807367207291
"P",4900,7,0.88,0.0469485819015199,0.46969134640845
"P",4900,7,0.9,0.060546926955408,0.463974424462859
"P",4900,7,0.92,0.0607754834586328,0.464843249641133
"P",4900,7,0.94,0.0604789538217213,0.464167855092153
"P",4900,7,0.96,0.0701318145803883,0.461118376922817
"P",4900,7,0.98,0.0505012336275566,0.466197493667211
"P",4900,7,1,0.0505012336275566,0.466197493667211
"P",4900,8,0.02,NA,NA
"P",4900,8,0.04,NA,NA
"P",4900,8,0.06,NA,NA
"P",4900,8,0.08,NA,NA
"P",4900,8,0.1,NA,NA
"P",4900,8,0.12,NA,NA
"P",4900,8,0.14,NA,NA
"P",4900,8,0.16,NA,NA
"P",4900,8,0.18,NA,NA
"P",4900,8,0.2,0.160168419874076,0.377580291450627
"P",4900,8,0.22,0.159075151448001,0.368310609625564
"P",4900,8,0.24,0.159075151448001,0.368310609625564
"P",4900,8,0.26,0.160168419874076,0.377580291450627
"P",4900,8,0.28,0.160168419874076,0.377580291450627
"P",4900,8,0.3,0.160168419874076,0.377580291450627
"P",4900,8,0.32,0.160168419874076,0.377580291450627
"P",4900,8,0.34,0.159075151448001,0.368310609625564
"P",4900,8,0.36,0.160168419874076,0.377580291450627
"P",4900,8,0.38,0.160381181647079,0.376823160940406
"P",4900,8,0.4,0.0955930427168466,0.430828137728367
"P",4900,8,0.42,0.0955930427168466,0.430828137728367
"P",4900,8,0.44,0.0955930427168466,0.430828137728367
"P",4900,8,0.46,0.0993325823420231,0.433405256730757
"P",4900,8,0.48,0.0989944826364755,0.434175284091423
"P",4900,8,0.5,0.099417024693528,0.434860798369001
"P",4900,8,0.52,0.109957519972725,0.45633102459565
"P",4900,8,0.54,0.109174100471352,0.468001529238179
"P",4900,8,0.56,0.109591628675902,0.468370998563674
"P",4900,8,0.58,0.109591628675902,0.468370998563674
"P",4900,8,0.6,0.109591628675902,0.468370998563674
"P",4900,8,0.62,0.109591628675902,0.468370998563674
"P",4900,8,0.64,0.109591628675902,0.468370998563674
"P",4900,8,0.66,0.109591628675902,0.468370998563674
"P",4900,8,0.68,0.109591628675902,0.468370998563674
"P",4900,8,0.7,0.109048469319704,0.46845567180662
"P",4900,8,0.72,0.109048469319704,0.46845567180662
"P",4900,8,0.74,0.109048469319704,0.46845567180662
"P",4900,8,0.76,0.10899292324592,0.468809398568391
"P",4900,8,0.78,0.107671813904203,0.469372994029855
"P",4900,8,0.8,0.107671813904203,0.469372994029855
"P",4900,8,0.82,0.107671813904203,0.469372994029855
"P",4900,8,0.84,0.108191906578077,0.469593263386845
"P",4900,8,0.86,0.107587046548484,0.468545232137388
"P",4900,8,0.88,0.107587046548484,0.468545232137388
"P",4900,8,0.9,0.106565728784474,0.468935208118736
"P",4900,8,0.92,0.1061350484592,0.468984928463608
"P",4900,8,0.94,0.1061350484592,0.468984928463608
"P",4900,8,0.96,0.0938820451067029,0.465838719012361
"P",4900,8,0.98,0.0578258242650173,0.45883576107569
"P",4900,8,1,0.0578258242650173,0.45883576107569
"P",4900,10,0.02,NA,NA
"P",4900,10,0.04,NA,NA
"P",4900,10,0.06,NA,NA
"P",4900,10,0.08,NA,NA
"P",4900,10,0.1,NA,NA
"P",4900,10,0.12,NA,NA
"P",4900,10,0.14,NA,NA
